UtcTime,Computer,EventID,Image,CommandLine,User
2026-02-15T00:57:00+00:00,HOST13,25,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:58:00+00:00,HOST13,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:58:00+00:00,HOST13,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:58:00+00:00,HOST13,22,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:59:00+00:00,HOST13,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:59:00+00:00,HOST13,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:59:00+00:00,HOST13,4624,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:00:00+00:00,HOST13,25,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T01:00:00+00:00,HOST13,7,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T01:00:00+00:00,HOST13,10,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T01:02:00+00:00,HOST13,10,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T01:02:00+00:00,HOST13,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T01:02:00+00:00,HOST13,3,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T01:03:00+00:00,HOST13,25,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T01:03:00+00:00,HOST13,3,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T01:03:00+00:00,HOST13,25,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T01:03:00+00:00,HOST13,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T01:04:00+00:00,HOST13,4624,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:05:00+00:00,HOST13,1,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:05:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T01:06:00+00:00,HOST13,12,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T01:08:00+00:00,HOST13,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T01:09:00+00:00,HOST13,10,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T01:09:00+00:00,HOST13,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T01:11:00+00:00,HOST13,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T01:12:00+00:00,HOST13,3,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T01:13:00+00:00,HOST13,3,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T01:15:00+00:00,HOST13,10,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T01:17:00+00:00,HOST13,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T01:19:00+00:00,HOST13,26,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T01:19:00+00:00,HOST13,11,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T01:21:00+00:00,HOST13,1,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T01:22:00+00:00,HOST13,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T01:23:00+00:00,HOST13,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T01:24:00+00:00,HOST13,22,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T01:26:00+00:00,HOST13,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T01:26:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:27:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:27:00+00:00,HOST13,1,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:28:00+00:00,HOST13,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T01:28:00+00:00,HOST13,3,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T01:28:00+00:00,HOST13,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T01:29:00+00:00,HOST13,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T01:29:00+00:00,HOST13,12,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T01:31:00+00:00,HOST13,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T01:32:00+00:00,HOST13,10,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T01:34:00+00:00,HOST13,4625,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T01:35:00+00:00,HOST13,22,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:35:00+00:00,HOST13,3,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T01:37:00+00:00,HOST13,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T01:37:00+00:00,HOST13,1,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:37:00+00:00,HOST13,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T01:37:00+00:00,HOST13,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T01:38:00+00:00,HOST13,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T01:39:00+00:00,HOST13,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T01:40:00+00:00,HOST13,12,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T01:40:00+00:00,HOST13,24,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T01:42:00+00:00,HOST13,11,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T01:42:00+00:00,HOST13,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T01:42:00+00:00,HOST13,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T01:44:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T01:46:00+00:00,HOST13,10,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T01:47:00+00:00,HOST13,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T01:47:00+00:00,HOST13,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T01:51:00+00:00,HOST13,22,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T01:53:00+00:00,HOST13,10,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T01:53:00+00:00,HOST13,24,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T01:54:00+00:00,HOST13,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T01:55:00+00:00,HOST13,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T01:55:00+00:00,HOST13,25,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T01:55:00+00:00,HOST13,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T01:55:00+00:00,HOST13,11,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T01:57:00+00:00,HOST13,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T02:01:00+00:00,HOST13,10,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T02:07:00+00:00,HOST13,24,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T02:09:00+00:00,HOST13,3,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T02:09:00+00:00,HOST13,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T02:10:00+00:00,HOST13,13,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T02:13:00+00:00,HOST13,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T02:14:00+00:00,HOST13,4625,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T02:15:00+00:00,HOST13,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T02:16:00+00:00,HOST13,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T02:19:00+00:00,HOST13,23,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T02:20:00+00:00,HOST13,12,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T02:21:00+00:00,HOST13,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T02:23:00+00:00,HOST13,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T02:24:00+00:00,HOST13,4625,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T02:27:00+00:00,HOST13,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T02:28:00+00:00,HOST13,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T02:30:00+00:00,HOST13,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T02:32:00+00:00,HOST13,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T02:34:00+00:00,HOST13,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T02:35:00+00:00,HOST13,23,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T02:40:00+00:00,HOST13,10,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T02:41:00+00:00,HOST13,5,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T02:46:00+00:00,HOST13,26,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T02:52:00+00:00,HOST13,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T02:55:00+00:00,HOST13,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T02:58:00+00:00,HOST13,7,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T02:59:00+00:00,HOST13,22,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T03:09:00+00:00,HOST13,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T03:12:00+00:00,HOST13,23,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T03:16:00+00:00,HOST13,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T03:29:00+00:00,HOST13,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T03:30:00+00:00,HOST13,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T03:30:00+00:00,HOST13,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T03:49:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T03:51:00+00:00,HOST13,7,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T04:15:00+00:00,HOST13,12,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T04:22:00+00:00,HOST13,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T04:42:00+00:00,HOST13,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T05:50:00+00:00,HOST13,11,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T06:42:00+00:00,HOST13,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:00:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:00:00+00:00,HOST14,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:00:00+00:00,HOST14,7,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:00:00+00:00,HOST14,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:00:00+00:00,HOST14,11,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T00:00:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:00:00+00:00,HOST14,12,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:00:00+00:00,HOST14,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:00:00+00:00,HOST14,12,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:00:00+00:00,HOST14,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:01:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:01:00+00:00,HOST14,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:01:00+00:00,HOST14,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:01:00+00:00,HOST14,7,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:01:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:01:00+00:00,HOST14,7,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user1
2026-02-15T00:01:00+00:00,HOST14,5,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:02:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:02:00+00:00,HOST14,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:02:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:02:00+00:00,HOST14,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:02:00+00:00,HOST14,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:02:00+00:00,HOST14,5,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:02:00+00:00,HOST14,24,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:02:00+00:00,HOST14,12,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:02:00+00:00,HOST14,1,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:03:00+00:00,HOST14,4688,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:03:00+00:00,HOST14,1,C:\Windows\System32\lsass.exe,,DOMAIN\user3
2026-02-15T00:03:00+00:00,HOST14,4624,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:03:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user2
2026-02-15T00:03:00+00:00,HOST14,4625,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:03:00+00:00,HOST14,1,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:03:00+00:00,HOST14,3,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:03:00+00:00,HOST14,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:03:00+00:00,HOST14,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:03:00+00:00,HOST14,22,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:03:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:03:00+00:00,HOST14,26,C:\Windows\System32\cmd.exe,,DOMAIN\user1
2026-02-15T00:03:00+00:00,HOST14,7,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:04:00+00:00,HOST14,1,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:04:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:04:00+00:00,HOST14,23,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:04:00+00:00,HOST14,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:04:00+00:00,HOST14,25,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:04:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:04:00+00:00,HOST14,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:04:00+00:00,HOST14,4624,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:04:00+00:00,HOST14,25,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:05:00+00:00,HOST14,13,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user5
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:05:00+00:00,HOST14,1,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:05:00+00:00,HOST14,11,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:05:00+00:00,HOST14,10,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:05:00+00:00,HOST14,11,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:05:00+00:00,HOST14,24,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:05:00+00:00,HOST14,11,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:05:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:06:00+00:00,HOST14,25,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:06:00+00:00,HOST14,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:06:00+00:00,HOST14,26,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:06:00+00:00,HOST14,12,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:06:00+00:00,HOST14,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user4
2026-02-15T00:06:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:06:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:06:00+00:00,HOST14,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user5
2026-02-15T00:06:00+00:00,HOST14,1,C:\Windows\System32\lsass.exe,,DOMAIN\user2
2026-02-15T00:06:00+00:00,HOST14,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:07:00+00:00,HOST14,25,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:07:00+00:00,HOST14,4688,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:07:00+00:00,HOST14,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:07:00+00:00,HOST14,10,C:\Windows\System32\cmd.exe,,DOMAIN\user4
2026-02-15T00:07:00+00:00,HOST14,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:07:00+00:00,HOST14,4624,C:\Windows\System32\rundll32.exe,,DOMAIN\user5
2026-02-15T00:07:00+00:00,HOST14,7,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:07:00+00:00,HOST14,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:07:00+00:00,HOST14,11,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:07:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:08:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:08:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:08:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:08:00+00:00,HOST14,1,C:\Windows\System32\lsass.exe,,DOMAIN\user5
2026-02-15T00:08:00+00:00,HOST14,4688,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user2
2026-02-15T00:08:00+00:00,HOST14,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:08:00+00:00,HOST14,4625,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:08:00+00:00,HOST14,1,C:\Windows\System32\cmd.exe,,DOMAIN\user3
2026-02-15T00:08:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:09:00+00:00,HOST14,11,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:09:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:09:00+00:00,HOST14,12,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:10:00+00:00,HOST14,25,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:10:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user3
2026-02-15T00:10:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:10:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:10:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:11:00+00:00,HOST14,4688,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:11:00+00:00,HOST14,1,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:11:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user2
2026-02-15T00:11:00+00:00,HOST14,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:11:00+00:00,HOST14,10,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:11:00+00:00,HOST14,4625,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:12:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:12:00+00:00,HOST14,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user4
2026-02-15T00:12:00+00:00,HOST14,25,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:12:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:12:00+00:00,HOST14,1,C:\Program Files\Google\Chrome\Application\chrome.exe,,DOMAIN\user3
2026-02-15T00:12:00+00:00,HOST14,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user1
2026-02-15T00:12:00+00:00,HOST14,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user5
2026-02-15T00:12:00+00:00,HOST14,4624,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:13:00+00:00,HOST14,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:13:00+00:00,HOST14,7,C:\Windows\System32\rundll32.exe,,DOMAIN\user2
2026-02-15T00:13:00+00:00,HOST14,12,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:13:00+00:00,HOST14,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user1
2026-02-15T00:13:00+00:00,HOST14,12,C:\Windows\System32\svchost.exe,,DOMAIN\user4
2026-02-15T00:13:00+00:00,HOST14,4688,C:\Windows\System32\lsass.exe,,DOMAIN\user4
2026-02-15T00:13:00+00:00,HOST14,1,C:\Windows\System32\lsass.exe,,DOMAIN\user1
2026-02-15T00:13:00+00:00,HOST14,25,C:\Windows\System32\svchost.exe,,DOMAIN\user5
2026-02-15T00:13:00+00:00,HOST14,4624,C:\Windows\System32\cmd.exe,,DOMAIN\user2
2026-02-15T00:14:00+00:00,HOST14,23,C:\Windows\System32\rundll32.exe,,DOMAIN\user3
2026-02-15T00:14:00+00:00,HOST14,26,C:\Windows\System32\svchost.exe,,DOMAIN\user1
2026-02-15T00:14:00+00:00,HOST14,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,DOMAIN\user4
2026-02-15T00:14:00+00:00,HOST14,4624,C:\Windows\System32\svchost.exe,,DOMAIN\user3
2026-02-15T00:14:00+00:00,HOST14,4625,C:\Windows\System32\cmd.exe,,DOMAIN\user5
